MovieName,MovieID,Genre,UserID,Rating,Timestamp,Gender,Age,Occupation,Zip-code,age_group
Minnie and Moskowitz (1971),3283,"Action,,",1473,3,974757704,M,25,14,06511,20-30
"Minus Man, The (1999)",2844,"Drama|Mystery,",195,4,1005456730,M,25,12,10458,20-30
Miracle on 34th Street (1947),2398,"Drama,,",1,4,978302281,F,1,10,48067,1-10
Miracle on 34th Street (1994),277,"Drama,,",10,3,978226147,F,35,1,95370,30-40
Mirage (1995),401,"Action|Thriller,,",1218,4,982948890,M,56,15,13207,50-60
"Mirror Has Two Faces, The (1996)",1353,"Comedy|Romance,",38,3,978045139,F,18,4,02215,10-20
"Mirror, The (Zerkalo) (1975)",3415,"Drama,",155,5,977257055,M,35,12,07470,30-40
Misery (1990),3499,"Horror,,",5,3,978245065,M,25,20,55455,20-30
Miss Julie (1999),3116,"Drama,,",1069,1,974944655,M,25,20,98105,20-30
Missing in Action (1984),3766,"Action|War,,",123,3,977591500,M,35,9,67208,30-40
Missing in Action 2: The Beginning (1985),3767,"Action|War,,",73,3,981605091,M,18,4,53706,10-20
Mission to Mars (2000),3354,"Sci-Fi,,",14,3,978200924,M,35,0,60126,30-40
"Mission, The (1986)",2745,"Drama,",123,5,977528476,M,35,9,67208,30-40
Mission: Impossible (1996),648,"Action|Adventure|Mystery,,",2,4,978299913,M,56,16,70072,50-60
Mission: Impossible 2 (2000),3623,"Action|Thriller,,",9,4,978225671,M,25,17,61614,20-30
Mister Roberts (1955),3035,"Comedy|Drama|War,,",2,4,978298625,M,56,16,70072,50-60
"Misérables, Les (1995)",73,"Drama|Musical,",8,4,978230286,M,25,12,11413,20-30
"Misérables, Les (1998)",1873,"Drama,",2,4,978298542,M,56,16,70072,50-60
Mixed Nuts (1994),275,"Comedy,,",10,4,979776321,F,35,1,95370,30-40
Mo' Better Blues (1990),3425,"Drama,,",8,3,978231982,M,25,12,11413,20-30
"Mod Squad, The (1999)",2568,"Action|Crime,",16,1,978174671,F,35,0,20670,30-40
"Modern Affair, A (1995)",623,"Romance,",1470,2,974839039,M,18,4,94118,10-20
Modern Times (1936),3462,"Comedy,,",31,4,978121357,M,56,7,06840,50-60
Modulations (1998),2198,"Documentary,,",5556,3,959445515,M,45,6,92103,40-50
"Mole People, The (1956)",2667,"Sci-Fi,",17,2,978161068,M,50,1,95350,40-50
Moll Flanders (1996),650,"Drama,,",8,5,978230943,M,25,12,11413,20-30
Molly (1999),2914,"Comedy|Drama,,",706,3,975543973,M,35,20,78664,30-40
Mommie Dearest (1981),2639,"Drama,,",11,2,978902477,F,25,1,04093,20-30
Mona Lisa (1986),2349,"Comedy|Thriller,,",53,5,977974071,M,25,0,96931,20-30
"Money Pit, The (1986)",2375,"Comedy,",10,4,978230090,F,35,1,95370,30-40
Money Talks (1997),1604,"Action|Comedy,,",163,2,977219657,M,18,4,85013,10-20
Money Train (1995),20,"Action,,",123,3,978046536,M,35,9,67208,30-40
Monkey Shines (1988),2900,"Horror|Sci-Fi,,",218,3,976842517,M,35,14,95822,30-40
Monsieur Verdoux (1947),3632,"Comedy,,",550,4,976164477,M,45,8,21559,40-50
"Monster, The (Il Mostro) (1994)",2593,"Comedy,",677,5,975610288,M,50,2,94122,40-50
Montana (1998),3184,"Action|Comedy|Crime|Drama,,",699,2,986442450,M,18,0,73505,10-20
"Month by the Lake, A (1995)",753,"Comedy|Drama,",45,2,977991751,F,45,16,94110,40-50
Monty Python and the Holy Grail (1974),1136,"Comedy,,",3,5,978298079,M,25,15,55117,20-30
Monty Python's Life of Brian (1979),1080,"Comedy,,",10,5,978225824,F,35,1,95370,30-40
Monument Ave. (1998),2281,"Crime,,",331,3,1000326898,M,25,7,55902,20-30
Moonlight Murder (1936),977,"Mystery,,",1470,2,974915497,M,18,4,94118,10-20
Moonlight and Valentino (1995),182,"Drama|Romance,,",62,2,977906368,F,35,3,98105,30-40
Moonraker (1979),3638,"Action|Romance|Sci-Fi,,",17,2,978160993,M,50,1,95350,40-50
Moonstruck (1987),3072,"Comedy,,",6,4,978236075,F,50,9,55117,40-50
"Morning After, The (1986)",2749,"Drama|Mystery,",123,3,978141511,M,35,9,67208,30-40
Mortal Kombat (1995),44,"Action|Adventure,,",18,4,978153795,F,18,3,95825,10-20
Mortal Kombat: Annihilation (1997),1681,"Action|Adventure,,",93,2,977633333,M,25,17,95825,20-30
Mortal Thoughts (1991),2267,"Mystery|Thriller,,",123,3,977530089,M,35,9,67208,30-40
"Mosquito Coast, The (1986)",2734,"Drama,",5,2,978242788,M,25,20,55455,20-30
Mother (1996),1414,"Comedy,,",45,2,977991081,F,45,16,94110,40-50
Mother Night (1996),893,"Drama,,",53,4,977987999,M,25,0,96931,20-30
Mouse Hunt (1997),1713,"Children's|Comedy,,",26,3,978139991,M,25,7,23112,20-30
Mouth to Mouth (Boca a boca) (1995),717,"Comedy,,",195,4,1015890867,M,25,12,10458,20-30
Mr. & Mrs. Smith (1941),2205,"Comedy,,",45,2,977991441,F,45,16,94110,40-50
Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),3182,"Documentary,,",11,1,978909052,F,25,1,04093,20-30
Mr. Holland's Opus (1995),62,"Drama,,",10,5,978227051,F,35,1,95370,30-40
Mr. Jealousy (1997),1906,"Comedy|Romance,,",386,2,976303241,M,25,0,55408,20-30
Mr. Jones (1993),498,"Drama|Romance,,",2,3,978299418,M,56,16,70072,50-60
Mr. Magoo (1997),1731,"Comedy,,",60,1,977932115,M,50,1,72118,40-50
Mr. Mom (1983),3591,"Comedy|Drama,,",10,5,978228525,F,35,1,95370,30-40
Mr. Nice Guy (1997),1858,"Action|Comedy,,",73,4,977866806,M,18,4,53706,10-20
Mr. Saturday Night (1992),3500,"Comedy|Drama,,",8,3,978232754,M,25,12,11413,20-30
Mr. Smith Goes to Washington (1939),954,"Drama,,",10,5,978225922,F,35,1,95370,30-40
Mr. Wonderful (1993),499,"Comedy|Romance,,",26,5,978271741,M,25,7,23112,20-30
Mr. Wrong (1996),102,"Comedy,,",216,2,976867969,M,45,13,52761,40-50
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1643,"Drama|Romance,",5,3,978245916,M,25,20,55455,20-30
Mrs. Dalloway (1997),1684,"Romance,,",5,3,978244540,M,25,20,55455,20-30
Mrs. Doubtfire (1993),500,"Comedy,,",15,4,978198493,M,25,7,22903,20-30
Mrs. Miniver (1942),1936,"Drama|War,,",97,5,977622613,F,35,3,66210,30-40
Mrs. Parker and the Vicious Circle (1994),369,"Drama,,",187,4,977077963,F,45,1,94061,40-50
Mrs. Winterbourne (1996),691,"Comedy|Romance,,",38,2,978045112,F,18,4,02215,10-20
Much Ado About Nothing (1993),497,"Comedy|Romance,,",5,3,978245687,M,25,20,55455,20-30
Mulan (1998),1907,"Animation|Children's,,",1,4,978824330,F,1,10,48067,1-10
Mulholland Falls (1996),707,"Crime|Film-Noir|Thriller,,",17,4,978161166,M,50,1,95350,40-50
Multiplicity (1996),719,"Comedy,,",26,3,978271742,M,25,7,23112,20-30
Mumford (1999),2883,"Comedy,,",11,3,978903186,F,25,1,04093,20-30
"Mummy's Curse, The (1944)",2635,"Horror,",117,4,977506275,M,25,17,33314,20-30
"Mummy's Ghost, The (1944)",2636,"Horror,",278,3,976587126,M,45,18,60482,40-50
"Mummy's Hand, The (1940)",2637,"Horror,",33,3,978558041,M,45,3,55421,40-50
"Mummy's Tomb, The (1942)",2638,"Horror,",19,4,978555104,M,1,10,48073,1-10
"Mummy, The (1932)",2633,"Horror|Romance,",19,3,978555317,M,1,10,48073,1-10
"Mummy, The (1959)",2634,"Horror,",117,5,977503819,M,25,17,33314,20-30
"Mummy, The (1999)",2617,"Action|Adventure|Horror|Thriller,",3,2,978297837,M,25,15,55117,20-30
"Muppet Christmas Carol, The (1992)",2083,"Children's|Musical,",18,5,978155293,F,18,3,95825,10-20
"Muppet Movie, The (1979)",3396,"Children's|Comedy,",11,1,978903107,F,25,1,04093,20-30
Muppet Treasure Island (1996),107,"Adventure|Children's|Comedy|Musical,,",44,4,978020416,M,45,17,98052,40-50
Muppets From Space (1999),2709,"Children's|Comedy,,",25,5,978131137,M,18,4,01609,10-20
"Muppets Take Manhattan, The (1984)",3398,"Children's|Comedy,",18,5,978155234,F,18,3,95825,10-20
Murder at 1600 (1997),1422,"Mystery|Thriller,,",15,4,978212463,M,25,7,22903,20-30
Murder in the First (1995),280,"Drama|Thriller,,",48,3,978013216,M,25,4,92107,20-30
Murder! (1930),2219,"Mystery|Thriller,,",313,4,976474144,F,18,4,02138,10-20
"Murder, My Sweet (1944)",1069,"Film-Noir|Thriller,",17,4,978159013,M,50,1,95350,40-50
Muriel's Wedding (1994),342,"Comedy|Romance,,",11,3,978221632,F,25,1,04093,20-30
Murphy's Romance (1985),3501,"Comedy|Romance,,",6,5,978236670,F,50,9,55117,40-50
"Muse, The (1999)",2829,"Comedy|Drama,",45,2,977991794,F,45,16,94110,40-50
Music From Another Room (1998),1767,"Drama|Romance,,",151,2,978682742,F,25,20,85013,20-30
Music of the Heart (1999),2996,"Drama,,",164,4,1016597478,F,56,13,94566,50-60
Mute Witness (1994),183,"Thriller,,",173,4,980363352,M,25,0,45237,20-30
Mutiny on the Bounty (1935),1931,"Adventure,,",48,3,978064399,M,25,4,92107,20-30
Mutters Courage (1995),655,"Comedy,,",2315,1,974478452,M,56,7,48114,50-60
My Best Fiend (Mein liebster Feind) (1999),3002,"Documentary,,",173,4,979251744,M,25,0,45237,20-30
My Best Friend's Wedding (1997),1569,"Comedy|Romance,,",6,4,978238948,F,50,9,55117,40-50
My Blue Heaven (1990),2249,"Comedy,,",22,4,978154267,M,18,15,53706,10-20
My Bodyguard (1980),2240,"Drama,,",148,3,979576326,M,50,17,57747,40-50
My Boyfriend's Back (1993),2552,"Comedy,,",186,2,977057784,M,18,5,91767,10-20
My Chauffeur (1986),3491,"Comedy,,",117,4,977497416,M,25,17,33314,20-30
My Cousin Vinny (1992),2302,"Comedy,,",9,4,978226463,M,25,17,61614,20-30
My Crazy Life (Mi vida loca) (1993),269,"Drama,,",8,4,978231121,M,25,12,11413,20-30
My Dog Skip (1999),3189,"Comedy,,",10,4,978225033,F,35,1,95370,30-40
My Fair Lady (1964),914,"Musical|Romance,,",1,3,978301968,F,1,10,48067,1-10
My Family (1995),279,"Drama,,",62,5,977907696,F,35,3,98105,30-40
My Favorite Martian (1999),2498,"Comedy|Sci-Fi,,",10,4,979776161,F,35,1,95370,30-40
My Favorite Season (1993),621,"Drama,,",187,4,977077277,F,45,1,94061,40-50
My Favorite Year (1982),921,"Comedy,,",31,2,978121140,M,56,7,06840,50-60
My Fellow Americans (1996),1390,"Comedy,,",26,2,978145310,M,25,7,23112,20-30
My Giant (1998),1839,"Comedy,,",216,3,976867873,M,45,13,52761,40-50
My Left Foot (1989),1185,"Drama,,",17,5,978158471,M,50,1,95350,40-50
My Life (1993),3502,"Drama,,",26,4,978142789,M,25,7,23112,20-30
My Life So Far (1999),2711,"Drama,,",187,4,977078177,F,45,1,94061,40-50
My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),793,"Drama,,",136,2,977424620,M,18,2,21202,10-20
My Life as a Dog (Mitt liv som hund) (1985),1300,"Drama,,",33,5,978557952,M,45,3,55421,40-50
My Life in Pink (Ma vie en rose) (1997),1734,"Comedy|Drama,,",5,4,978245334,M,25,20,55455,20-30
My Man Godfrey (1936),947,"Comedy,,",27,5,978129302,M,25,11,19130,20-30
My Man Godfrey (1957),3096,"Comedy,,",31,5,978120938,M,56,7,06840,50-60
My Name Is Joe (1998),2481,"Drama|Romance,,",464,4,976227384,F,18,4,55455,10-20
My Own Private Idaho (1991),1611,"Drama,,",53,5,977986238,M,25,0,96931,20-30
My Science Project (1985),2615,"Adventure|Sci-Fi,,",58,3,977942240,M,25,2,30303,20-30
My Son the Fanatic (1998),2697,"Comedy|Drama|Romance,,",131,5,977430977,M,18,4,06520,10-20
My Tutor (1983),3331,"Drama,,",26,3,978147180,M,25,7,23112,20-30
Mystery Men (1999),2723,"Action|Adventure|Comedy,,",5,4,978242788,M,25,20,55455,20-30
Mystery Science Theater 3000: The Movie (1996),671,"Comedy|Sci-Fi,,",10,3,978228408,F,35,1,95370,30-40
Mystery Train (1989),3521,"Comedy|Crime|Drama,,",23,1,978462330,M,35,0,90049,30-40
"Mystery, Alaska (1999)",2889,"Comedy,",202,5,976940412,M,18,4,53706,10-20
"Myth of Fingerprints, The (1997)",3620,"Comedy|Drama,",53,5,977986392,M,25,0,96931,20-30
Ménage (Tenue de soirée) (1986),2742,"Comedy|Drama,,",1470,2,974836795,M,18,4,94118,10-20
Nadine (1987),3395,"Comedy,,",136,3,977424131,M,18,2,21202,10-20
Nadja (1994),184,"Drama,,",53,5,977988856,M,25,0,96931,20-30
Naked (1993),501,"Drama,,",5,1,978244001,M,25,20,55455,20-30
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3869,"Comedy,",10,3,978230562,F,35,1,95370,30-40
Naked Gun 33 1/3: The Final Insult (1994),370,"Comedy,,",10,3,978229389,F,35,1,95370,30-40
"Naked Gun: From the Files of Police Squad!, The (1988)",3868,"Comedy,",3,3,978298486,M,25,15,55117,20-30
"Naked Man, The (1998)",2343,"Drama,",123,2,979678538,M,35,9,67208,30-40
Naked in New York (1994),566,"Comedy|Romance,,",45,2,977989445,F,45,16,94110,40-50
"Name of the Rose, The (1986)",2467,"Mystery,",33,4,978983516,M,45,3,55421,40-50
Napoleon and Samantha (1972),2895,"Adventure,,",2962,3,977169530,M,35,3,94109,30-40
Nashville (1975),2303,"Drama|Musical,,",33,2,978985654,M,45,3,55421,40-50
National Lampoon's Senior Trip (1995),325,"Comedy,,",153,5,977261473,M,1,10,51537,1-10
Native Son (1986),2743,"Drama,,",536,2,976137786,M,25,20,01267,20-30
Natural Born Killers (1994),288,"Action|Thriller,,",5,2,978246585,M,25,20,55455,20-30
"Natural, The (1984)",3098,"Drama,",26,4,978146686,M,25,7,23112,20-30
"Navigator: A Mediaeval Odyssey, The (1988)",2173,"Adventure|Fantasy|Sci-Fi,",17,5,978161068,M,50,1,95350,40-50
Near Dark (1987),3727,"Comedy|Horror,,",33,3,978109079,M,45,3,55421,40-50
Needful Things (1993),2120,"Drama|Horror,,",53,3,977980687,M,25,0,96931,20-30
"Negotiator, The (1998)",2058,"Action|Thriller,",5,1,978245740,M,25,20,55455,20-30
Nekromantik (1987),3777,"Comedy|Horror,,",284,1,976574064,M,25,12,91910,20-30
Nell (1994),282,"Drama,,",8,3,978231802,M,25,12,11413,20-30
Nelly & Monsieur Arnaud (1995),645,"Drama,,",131,4,977433331,M,18,4,06520,10-20
Nemesis 2: Nebula (1995),286,"Action|Sci-Fi|Thriller,,",5433,3,960240881,F,35,17,45014,30-40
"Neon Bible, The (1995)",138,"Drama,",4169,4,975804273,M,50,0,66048,40-50
"Net, The (1995)",185,"Sci-Fi|Thriller,",22,2,978137099,M,18,15,53706,10-20
Network (1976),3504,"Comedy|Drama,,",33,3,978982449,M,45,3,55421,40-50
Never Been Kissed (1999),2581,"Comedy|Romance,,",15,3,978196692,M,25,7,22903,20-30
Never Cry Wolf (1983),3347,"Drama,,",10,5,979775575,F,35,1,95370,30-40
Never Met Picasso (1996),1714,"Romance,,",2507,2,975382922,M,25,4,94107,20-30
Never Talk to Strangers (1995),2778,"Thriller,,",524,1,976171061,M,18,0,91320,10-20
"NeverEnding Story II: The Next Chapter, The (1990)",2162,"Adventure|Children's|Fantasy,",53,2,977981686,M,25,0,96931,20-30
"NeverEnding Story III, The (1994)",126,"Adventure|Children's|Fantasy,",53,1,977981604,M,25,0,96931,20-30
"NeverEnding Story, The (1984)",2161,"Adventure|Children's|Fantasy,",10,5,978228212,F,35,1,95370,30-40
"New Age, The (1994)",503,"Drama,",17,2,978159568,M,50,1,95350,40-50
New Jersey Drive (1995),283,"Crime|Drama,,",352,3,976335955,M,18,4,60115,10-20
New Rose Hotel (1998),2892,"Action|Drama,,",629,3,975782704,F,1,10,48154,1-10
Newsies (1992),2084,"Children's|Musical,,",92,5,986187670,F,18,4,44243,10-20
"Newton Boys, The (1998)",1804,"Crime|Drama,",15,4,978212312,M,25,7,22903,20-30
"Next Best Thing, The (2000)",3325,"Comedy|Drama,",19,2,979429594,M,1,10,48073,1-10
Next Friday (1999),3177,"Comedy,,",102,3,1002829953,M,35,19,20871,30-40
"Next Karate Kid, The (1994)",502,"Action|Children's,",75,3,977850778,F,1,10,01748,1-10
"Next Stop, Wonderland (1998)",2171,"Comedy|Drama|Romance,",35,4,978103967,M,45,1,02482,40-50
Niagara (1953),2939,"Drama|Thriller,,",62,4,977970461,F,35,3,98105,30-40
"Niagara, Niagara (1997)",1811,"Drama,",187,4,977078816,F,45,1,94061,40-50
Nick of Time (1995),89,"Action|Thriller,,",49,4,977974751,M,18,12,77084,10-20
Nico Icon (1995),77,"Documentary,,",235,5,976770265,M,25,0,98153,20-30
Night Falls on Manhattan (1997),1404,"Crime|Drama,,",129,4,977435162,M,25,11,20164,20-30
Night Flier (1997),1771,"Horror,,",163,2,977323385,M,18,4,85013,10-20
"Night Porter, The (Il Portiere di notte) (1974)",2074,"Drama,",415,4,977501404,F,35,0,55406,30-40
Night Shift (1982),2518,"Comedy,,",123,3,978047152,M,35,9,67208,30-40
Night Tide (1961),3220,"Drama,,",1470,2,974839243,M,18,4,94118,10-20
"Night at the Roxbury, A (1998)",2296,"Comedy,",19,3,978299920,M,1,10,48073,1-10
Night of the Comet (1984),2613,"Action|Horror|Sci-Fi,,",17,3,978160792,M,50,1,95350,40-50
Night of the Creeps (1986),3696,"Comedy|Horror|Sci-Fi,,",17,3,978161068,M,50,1,95350,40-50
Night of the Living Dead (1968),968,"Horror|Sci-Fi,,",5,3,978242847,M,25,20,55455,20-30
Night on Earth (1991),1279,"Comedy|Drama,,",5,1,978245314,M,25,20,55455,20-30
"Night to Remember, A (1958)",3405,"Action|Drama,",29,5,978135913,M,35,7,33407,30-40
Nighthawks (1981),3029,"Action|Drama,,",105,4,977544289,M,45,12,90277,40-50
"Nightmare Before Christmas, The (1993)",551,"Children's|Comedy|Musical,",5,4,978246504,M,25,20,55455,20-30
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",1970,"Horror,",46,5,977979194,M,18,19,75602,10-20
"Nightmare on Elm Street 4: The Dream Master, A (1988)",1971,"Horror,",46,5,977979194,M,18,19,75602,10-20
"Nightmare on Elm Street 5: The Dream Child, A (1989)",1972,"Horror,",46,5,977979194,M,18,19,75602,10-20
"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",1969,"Horror,",46,5,977979194,M,18,19,75602,10-20
"Nightmare on Elm Street, A (1984)",1347,"Horror,",22,2,978155097,M,18,15,53706,10-20
Nightmares (1983),2855,"Horror,,",293,1,976654527,M,56,1,55337-4056,50-60
Nights of Cabiria (Le Notti di Cabiria) (1957),2351,"Drama,,",173,4,995304404,M,25,0,45237,20-30
Nightwatch (1997),1355,"Horror|Thriller,,",123,3,978047255,M,35,9,67208,30-40
Nikita (La Femme Nikita) (1990),1249,"Thriller,,",23,5,978459672,M,35,0,90049,30-40
Nil By Mouth (1997),1846,"Drama,,",655,3,975699784,F,25,2,92629,20-30
Nina Takes a Lover (1994),287,"Comedy|Romance,,",45,2,977991722,F,45,16,94110,40-50
Nine 1/2 Weeks (1986),3707,"Drama,,",24,1,978131551,F,25,7,10023,20-30
Nine Months (1995),186,"Comedy,,",10,3,978229938,F,35,1,95370,30-40
Nineteen Eighty-Four (1984),2117,"Drama|Sci-Fi,,",17,4,978160680,M,50,1,95350,40-50
Ninotchka (1939),936,"Comedy|Romance,,",97,5,977622259,F,35,3,66210,30-40
"Ninth Gate, The (2000)",3355,"Thriller,",22,1,978137167,M,18,15,53706,10-20
Nixon (1995),14,"Drama,,",8,4,978230756,M,25,12,11413,20-30
No Escape (1994),504,"Action|Sci-Fi,,",192,2,977781701,M,18,1,10977,10-20
No Looking Back (1998),1817,"Comedy|Drama|Romance,,",343,2,1045945209,F,35,3,55127,30-40
No Mercy (1986),2741,"Action|Thriller,,",123,4,977529692,M,35,9,67208,30-40
No Small Affair (1984),2257,"Comedy|Romance,,",1019,1,975365613,M,35,1,60640,30-40
No Way Out (1987),3505,"Thriller,,",23,4,978466309,M,35,0,90049,30-40
Nobody Loves Me (Keiner liebt mich) (1994),106,"Comedy|Drama,,",393,4,976298269,M,35,17,55402,30-40
Nobody's Fool (1994),281,"Drama,,",53,5,977984695,M,25,0,96931,20-30
Normal Life (1996),1053,"Crime|Drama,,",129,2,977435107,M,25,11,20164,20-30
North (1994),505,"Comedy,,",216,3,976867873,M,45,13,52761,40-50
North Dallas Forty (1979),3506,"Comedy|Drama,,",26,4,978273150,M,25,7,23112,20-30
North by Northwest (1959),908,"Drama|Thriller,,",5,4,978241072,M,25,20,55455,20-30
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1348,"Horror,",33,3,978558492,M,45,3,55421,40-50
Nosferatu a Venezia (1986),1349,"Horror,,",94,3,977628700,M,25,17,28601,20-30
Not One Less (Yi ge dou bu neng shao) (1999),3289,"Drama,,",319,4,1008976167,F,50,6,33436,40-50
Nothing But Trouble (1991),2265,"Adventure|Comedy,,",22,4,978152648,M,18,15,53706,10-20
Nothing in Common (1986),2418,"Comedy,,",26,2,978146974,M,25,7,23112,20-30
Nothing to Lose (1994),875,"Drama,,",123,3,977596250,M,35,9,67208,30-40
Notorious (1946),930,"Film-Noir|Romance|Thriller,,",27,5,978129222,M,25,11,19130,20-30
Notting Hill (1999),2671,"Comedy|Romance,,",22,2,978154111,M,18,15,53706,10-20
Now and Then (1995),27,"Drama,,",199,4,976987651,M,18,4,83706,10-20
Nowhere (1997),1529,"Drama,,",5,4,978245037,M,25,20,55455,20-30
Nueba Yol (1995),133,"Comedy|Drama,,",4486,1,965013057,M,35,8,98674,30-40
Number Seventeen (1932),2214,"Thriller,,",4169,3,1000082431,M,50,0,66048,40-50
Nurse Betty (2000),3893,"Comedy|Thriller,,",2,1,978299535,M,56,16,70072,50-60
Nutty Professor II: The Klumps (2000),3821,"Comedy,,",32,1,978118906,F,25,0,19355,20-30
"Nutty Professor, The (1963)",2136,"Comedy,",10,4,978230063,F,35,1,95370,30-40
"Nutty Professor, The (1996)",788,"Comedy|Fantasy|Romance|Sci-Fi,",11,1,978904053,F,25,1,04093,20-30
Nénette et Boni (1996),1664,"Drama,,",225,4,976832291,M,25,7,11215,20-30
"Object of My Affection, The (1998)",1821,"Comedy|Romance,",45,5,977989068,F,45,16,94110,40-50
October Sky (1999),2501,"Drama,,",2,5,978298600,M,56,16,70072,50-60
"Odd Couple II, The (1998)",1837,"Comedy,",438,3,976258219,M,18,11,53705,10-20
"Odd Couple, The (1968)",3507,"Comedy,",23,3,978460479,M,35,0,90049,30-40
"Odessa File, The (1974)",3230,"Thriller,",33,4,978110411,M,45,3,55421,40-50
Of Human Bondage (1934),959,"Drama,,",59,4,1041967910,F,50,1,55413,40-50
Of Mice and Men (1992),3271,"Drama,,",33,4,978109833,M,45,3,55421,40-50
Office Killer (1997),1715,"Thriller,,",5,4,978245891,M,25,20,55455,20-30
Office Space (1999),2502,"Comedy|Romance,,",19,4,979429593,M,1,10,48073,1-10
"Official Story, The (La Historia Oficial) (1985)",3816,"Drama,",59,5,977933921,F,50,1,55413,40-50
"Ogre, The (Der Unhold) (1996)",3378,"Drama,",655,3,975698774,F,25,2,92629,20-30
"Old Man and the Sea, The (1958)",1085,"Adventure|Drama,",29,4,978123040,M,35,7,33407,30-40
Old Yeller (1957),1012,"Children's|Drama,,",10,3,978227462,F,35,1,95370,30-40
Oliver & Company (1988),709,"Animation|Children's,,",75,4,977851438,F,1,10,01748,1-10
Oliver! (1968),1951,"Musical,,",59,3,1041967022,F,50,1,55413,40-50
"Omega Code, The (1999)",2965,"Action,",48,2,978066555,M,25,4,92107,20-30
"Omega Man, The (1971)",3032,"Sci-Fi,",17,3,978161068,M,50,1,95350,40-50
"Omen, The (1976)",1350,"Horror,",19,4,978554892,M,1,10,48073,1-10
On Any Sunday (1971),2984,"Documentary,,",1390,5,1007184399,M,35,16,99352,30-40
On Golden Pond (1981),1124,"Drama,,",2,5,978299418,M,56,16,70072,50-60
On Her Majesty's Secret Service (1969),3633,"Action,,",18,5,978153219,F,18,3,95825,10-20
